bin_depth,time,U,V,W
3,2024-04-16 06:00:00,-10.1,-12.6,-2.2
3,2024-04-16 06:30:00,-2.9,-9.1,-4.3
3,2024-04-16 07:00:00,-3.3,-13.2,-14.7
3,2024-04-16 07:30:00,4.4,3.6,4.9
3,2024-04-16 08:00:00,4.1,-14.4,-6.1
3,2024-04-16 08:30:00,5.6,-21.3,-1.2
3,2024-04-16 09:00:00,4.3,-17.7,-3.7
3,2024-04-16 09:30:00,5.0,-8.7,-5.5
3,2024-04-16 10:00:00,16.6,-5.7,-8.5
3,2024-04-16 10:30:00,18.1,2.0,-3.8
3,2024-04-16 11:00:00,17.6,0.6,-0.3
3,2024-04-16 11:30:00,29.8,-8.7,-13.4
3,2024-04-16 12:00:00,14.2,-13.0,-12.9
3,2024-04-16 12:30:00,8.6,-11.7,-15.0
3,2024-04-16 13:00:00,15.4,-3.0,4.0
3,2024-04-16 13:30:00,19.1,-11.2,-9.3
3,2024-04-16 14:00:00,3.8,-12.2,-2.6
3,2024-04-16 14:30:00,7.6,-3.1,-11.7
3,2024-04-16 15:00:00,3.0,-6.1,-7.2
3,2024-04-16 15:30:00,5.3,2.1,-2.6
3,2024-04-16 16:00:00,7.2,-14.5,-3.3
3,2024-04-16 16:30:00,9.2,-1.1,-2.2
3,2024-04-16 17:00:00,10.7,-5.0,-7.2
3,2024-04-16 17:30:00,4.3,-4.8,-9.2
3,2024-04-16 18:00:00,4.7,-9.5,-3.1
3,2024-04-16 18:30:00,5.5,-12.9,-4.3
3,2024-04-16 19:00:00,9.3,-5.8,-5.7
3,2024-04-16 19:30:00,12.2,-10.6,-6.4
3,2024-04-16 20:00:00,10.3,-7.7,-8.7
3,2024-04-16 20:30:00,11.5,-7.2,-2.5
3,2024-04-16 21:00:00,19.6,-7.4,-3.4
3,2024-04-16 21:30:00,5.5,-5.3,-1.5
3,2024-04-16 22:00:00,8.8,-6.4,-0.2
3,2024-04-16 22:30:00,12.9,-11.2,-6.8
3,2024-04-16 23:00:00,14.9,-9.8,-5.3
3,2024-04-16 23:30:00,9.3,-11.5,-5.2
3,2024-04-17 00:00:00,20.3,-2.4,-4.3
3,2024-04-17 00:30:00,15.9,-11.8,-13.2
3,2024-04-17 01:00:00,19.7,-25.1,-4.1
3,2024-04-17 01:30:00,21.8,-5.8,-9.9
3,2024-04-17 02:00:00,15.1,-5.9,3.2
3,2024-04-17 02:30:00,21.6,-28.8,-6.3
3,2024-04-17 03:00:00,28.4,-21.0,-1.7
3,2024-04-17 03:30:00,23.2,-11.6,9.0
3,2024-04-17 04:00:00,26.7,-26.4,6.2
3,2024-04-17 04:30:00,11.5,-26.9,6.7
3,2024-04-17 05:00:00,16.5,-26.1,5.3
3,2024-04-17 05:30:00,9.9,-20.0,-6.9
3,2024-04-17 06:00:00,20.5,-10.5,-6.0
3,2024-04-17 06:30:00,28.6,-27.4,-0.4
3,2024-04-17 07:00:00,20.1,-14.5,2.4
3,2024-04-17 07:30:00,19.5,-21.2,4.8
3,2024-04-17 08:00:00,22.8,-12.1,-3.7
3,2024-04-17 08:30:00,22.2,-22.4,12.3
3,2024-04-17 09:00:00,21.1,-2.2,-8.9
3,2024-04-17 09:30:00,14.1,-5.0,-10.3
3,2024-04-17 10:00:00,24.7,-10.8,-8.9
3,2024-04-17 10:30:00,26.6,-9.2,-15.9
3,2024-04-17 11:00:00,28.1,-6.1,8.0
3,2024-04-17 11:30:00,19.1,-1.4,0.6
3,2024-04-17 12:00:00,24.2,-4.7,0.4
3,2024-04-17 12:30:00,17.2,-6.2,1.6
3,2024-04-17 13:00:00,10.8,-5.4,-3.0
3,2024-04-17 13:30:00,22.8,-2.7,1.4
3,2024-04-17 14:00:00,12.1,-5.3,-2.3
3,2024-04-17 14:30:00,18.6,4.6,1.1
3,2024-04-17 15:00:00,31.5,-4.8,-2.7
3,2024-04-17 15:30:00,26.6,-2.0,-5.4
3,2024-04-17 16:00:00,31.6,1.3,-7.1
3,2024-04-17 16:30:00,37.0,-1.1,1.3
3,2024-04-17 17:00:00,29.7,-1.6,-3.4
3,2024-04-17 17:30:00,31.9,6.5,-4.0
3,2024-04-17 18:00:00,39.2,1.7,-9.4
3,2024-04-17 18:30:00,33.0,-8.0,-5.0
3,2024-04-17 19:00:00,32.8,-14.1,-2.2
3,2024-04-17 19:30:00,33.5,-13.1,-1.6
3,2024-04-17 20:00:00,36.2,-24.1,5.1
3,2024-04-17 20:30:00,31.8,-20.3,1.0
3,2024-04-17 21:00:00,33.2,-25.1,-1.4
3,2024-04-17 21:30:00,30.1,-20.1,8.4
3,2024-04-17 22:00:00,25.9,-23.6,6.8
3,2024-04-17 22:30:00,21.1,-20.4,-7.2
3,2024-04-17 23:00:00,23.8,-31.3,-5.5
3,2024-04-17 23:30:00,16.5,-19.6,-6.1
3,2024-04-18 00:00:00,36.1,-31.4,-4.0
3,2024-04-18 00:30:00,30.2,-26.8,8.8
3,2024-04-18 01:00:00,31.9,-31.9,3.1
3,2024-04-18 01:30:00,31.9,-37.3,-0.1
3,2024-04-18 02:30:00,32.6,-36.2,-2.3
3,2024-04-18 03:00:00,20.1,-34.4,2.2
3,2024-04-18 03:30:00,23.9,-39.3,3.8
3,2024-04-18 04:00:00,28.6,-26.9,4.2
3,2024-04-18 04:30:00,21.3,-31.0,7.6
3,2024-04-18 05:00:00,29.5,-30.1,-8.1
3,2024-04-18 05:30:00,26.9,-29.3,3.4
3,2024-04-18 06:00:00,32.5,-25.7,4.2
3,2024-04-18 06:30:00,23.0,-14.0,-6.1
3,2024-04-18 07:00:00,27.4,-23.9,-4.4
3,2024-04-18 07:30:00,35.5,-17.8,-10.9
3,2024-04-18 08:00:00,30.1,-28.4,-6.5
3,2024-04-18 08:30:00,33.9,-19.6,-3.9
3,2024-04-18 09:00:00,18.5,-20.5,1.1
3,2024-04-18 09:30:00,22.9,-14.1,-6.1
3,2024-04-18 10:00:00,29.2,-5.9,-3.9
3,2024-04-18 10:30:00,30.0,-14.5,-10.0
3,2024-04-18 11:00:00,24.3,-14.0,-4.6
3,2024-04-18 11:30:00,29.5,-12.4,-5.7
3,2024-04-18 12:00:00,28.9,-9.7,-1.6
3,2024-04-18 12:30:00,28.9,-8.9,-5.3
3,2024-04-18 13:00:00,37.4,-6.2,3.6
3,2024-04-18 13:30:00,21.6,-0.1,-7.2
3,2024-04-18 14:00:00,31.8,-4.9,3.3
3,2024-04-18 14:30:00,35.8,-9.7,-7.2
3,2024-04-18 15:00:00,26.0,-2.5,-2.1
3,2024-04-18 15:30:00,26.6,-2.4,-5.2
3,2024-04-18 16:00:00,38.7,-7.3,-11.1
3,2024-04-18 16:30:00,32.9,0.4,-1.2
3,2024-04-18 17:00:00,36.3,0.4,7.6
3,2024-04-18 17:30:00,33.9,-2.4,-8.0
3,2024-04-18 18:00:00,43.7,6.4,-9.4
3,2024-04-18 18:30:00,47.4,5.2,-6.7
3,2024-04-18 19:00:00,51.6,-15.8,0.4
3,2024-04-18 19:30:00,33.5,-15.6,1.5
3,2024-04-18 20:00:00,19.3,-13.7,1.9
3,2024-04-18 20:30:00,26.4,-13.1,-16.7
3,2024-04-18 21:00:00,14.8,-8.1,-11.7
3,2024-04-18 21:30:00,11.6,-9.0,-3.5
3,2024-04-18 22:00:00,16.2,-11.9,2.0
3,2024-04-18 22:30:00,8.7,4.2,-1.8
3,2024-04-18 23:00:00,14.9,1.8,-3.0
3,2024-04-18 23:30:00,1.0,-10.2,-13.2
3,2024-04-19 00:00:00,5.1,-13.4,-0.4
3,2024-04-19 00:30:00,3.5,-18.1,-5.8
3,2024-04-19 01:00:00,8.5,-7.7,0.7
3,2024-04-19 01:30:00,-7.6,-15.3,-8.9
3,2024-04-19 02:00:00,-7.2,-13.2,-2.1
3,2024-04-19 02:30:00,-1.5,-8.1,4.3
3,2024-04-19 03:00:00,10.2,-11.2,-4.8
3,2024-04-19 03:30:00,10.3,-7.5,-0.8
3,2024-04-19 04:00:00,9.2,-4.3,-10.1
3,2024-04-19 04:30:00,7.5,-8.7,-1.2
3,2024-04-19 05:00:00,13.5,3.7,4.6
3,2024-04-19 07:30:00,3.7,-46.1,-5.2
3,2024-04-19 08:00:00,13.4,-40.3,5.7
3,2024-04-19 08:30:00,18.8,-44.4,0.5
3,2024-04-19 09:00:00,14.9,-28.6,1.2
3,2024-04-19 09:30:00,20.2,-31.4,2.7
3,2024-04-19 10:00:00,14.8,-18.4,-0.4
3,2024-04-19 10:30:00,24.7,-10.9,-3.2
3,2024-04-19 11:00:00,22.6,-14.7,0.6
3,2024-04-19 11:30:00,17.0,-14.2,-3.3
3,2024-04-19 12:00:00,14.9,-13.2,-4.9
3,2024-04-19 12:30:00,13.5,-17.1,1.1
3,2024-04-19 13:00:00,16.4,-12.6,-0.7
3,2024-04-19 13:30:00,8.5,-11.4,-1.5
3,2024-04-19 14:00:00,15.7,-8.3,-7.1
3,2024-04-19 14:30:00,10.2,-15.4,-6.2
3,2024-04-19 15:00:00,8.8,-10.9,-8.1
3,2024-04-19 15:30:00,12.4,-12.3,-6.5
3,2024-04-19 16:00:00,11.8,-12.4,-1.3
3,2024-04-19 16:30:00,10.4,-18.8,2.3
3,2024-04-19 17:00:00,10.4,-14.4,-6.2
3,2024-04-19 17:30:00,14.2,-8.8,-5.9
3,2024-04-19 18:00:00,6.4,-9.5,-8.3
3,2024-04-19 18:30:00,13.8,-13.4,-0.2
3,2024-04-19 19:00:00,18.8,-11.7,-3.3
3,2024-04-19 19:30:00,10.5,-11.6,-5.9
3,2024-04-19 20:00:00,13.5,-16.6,-10.1
3,2024-04-19 20:30:00,13.1,-18.8,-7.1
3,2024-04-19 21:00:00,12.4,-14.4,5.9
3,2024-04-19 21:30:00,13.5,-16.9,-2.1
3,2024-04-19 22:00:00,18.2,-26.2,-6.6
3,2024-04-19 22:30:00,8.5,-32.2,-2.0
3,2024-04-19 23:00:00,17.2,-20.5,1.7
3,2024-04-19 23:30:00,13.0,-31.5,-1.3
3,2024-04-20 00:00:00,13.1,-20.0,-12.7
3,2024-04-20 00:30:00,9.1,-9.6,3.2
3,2024-04-20 01:00:00,6.6,-15.6,-8.0
3,2024-04-20 01:30:00,7.5,-21.7,-1.2
3,2024-04-20 02:00:00,2.9,-30.9,-7.3
3,2024-04-20 02:30:00,17.5,-8.5,-1.2
3,2024-04-20 03:00:00,15.9,-20.3,3.8
3,2024-04-20 03:30:00,6.3,-24.8,-9.4
3,2024-04-20 04:00:00,8.6,-13.0,-13.2
3,2024-04-20 04:30:00,0.7,-26.5,-0.9
3,2024-04-20 05:00:00,14.1,-18.7,-9.5
3,2024-04-20 05:30:00,5.5,-20.6,0.4
3,2024-04-20 06:00:00,5.7,-20.3,-3.1
3,2024-04-20 06:30:00,15.9,-14.7,-4.8
3,2024-04-20 07:00:00,4.7,-5.9,-4.6
3,2024-04-20 07:30:00,5.2,-25.0,4.5
3,2024-04-20 08:00:00,7.5,-10.9,-0.6
3,2024-04-20 08:30:00,6.1,-17.8,-10.1
3,2024-04-20 09:00:00,14.1,-15.7,7.5
3,2024-04-20 09:30:00,11.6,-8.6,-2.2
3,2024-04-20 10:00:00,15.7,-13.7,-5.5
3,2024-04-20 10:30:00,15.1,-6.8,-1.8
3,2024-04-20 11:00:00,20.1,-12.6,-0.7
3,2024-04-20 11:30:00,21.8,-6.1,-1.8
3,2024-04-20 12:00:00,21.6,-8.9,-10.7
3,2024-04-20 12:30:00,24.3,-9.3,-5.1
3,2024-04-20 13:00:00,24.1,-5.2,-3.2
3,2024-04-20 13:30:00,21.0,-4.2,-10.8
3,2024-04-20 14:00:00,27.0,-3.8,7.4
3,2024-04-20 14:30:00,15.5,-7.0,-4.4
3,2024-04-20 15:00:00,22.7,-1.7,2.5
3,2024-04-20 15:30:00,18.3,5.1,-2.8
3,2024-04-20 16:00:00,16.6,5.0,-0.7
3,2024-04-20 16:30:00,28.8,-3.2,-10.1
3,2024-04-20 17:00:00,21.1,-12.1,-13.6
3,2024-04-20 17:30:00,29.6,-1.3,-10.8
3,2024-04-20 18:00:00,20.3,0.4,-6.1
3,2024-04-20 18:30:00,26.5,-15.3,-11.0
3,2024-04-20 19:00:00,30.6,-14.6,0.5
3,2024-04-20 19:30:00,18.6,-6.9,-1.5
3,2024-04-20 20:00:00,32.3,-4.8,-16.2
3,2024-04-20 20:30:00,18.7,-3.2,-0.6
3,2024-04-20 21:00:00,33.2,-16.6,-6.1
3,2024-04-20 21:30:00,42.8,-16.3,-4.2
3,2024-04-20 22:00:00,38.7,-10.2,-4.0
3,2024-04-20 22:30:00,49.1,-17.0,0.9
3,2024-04-20 23:00:00,55.7,-26.5,-3.9
3,2024-04-20 23:30:00,45.6,-24.5,6.5
3,2024-04-21 00:00:00,49.3,-37.1,1.6
3,2024-04-21 00:30:00,37.6,-29.6,-6.1
3,2024-04-21 01:00:00,39.4,-35.4,-2.3
3,2024-04-21 01:30:00,40.7,-34.2,0.2
3,2024-04-21 02:00:00,35.2,-45.6,0.7
3,2024-04-21 02:30:00,23.8,-42.9,-5.6
3,2024-04-21 03:00:00,23.0,-37.2,-6.0
3,2024-04-21 03:30:00,20.1,-27.2,-9.5
3,2024-04-21 04:00:00,17.2,-21.5,-9.9
3,2024-04-21 04:30:00,15.1,-29.7,-2.9
3,2024-04-21 05:00:00,47.5,-26.0,9.7
3,2024-04-21 05:30:00,51.9,-27.9,0.8
3,2024-04-21 06:00:00,33.5,-22.5,2.6
3,2024-04-21 06:30:00,55.2,-35.0,0.8
3,2024-04-21 07:00:00,48.6,-20.8,14.4
3,2024-04-21 07:30:00,51.0,-31.0,18.3
3,2024-04-21 08:00:00,54.3,-26.5,11.3
3,2024-04-21 08:30:00,31.2,-26.3,2.8
3,2024-04-21 09:00:00,46.2,-23.7,9.3
3,2024-04-21 09:30:00,39.9,-30.8,-7.0
3,2024-04-21 10:00:00,30.2,-27.2,-3.5
3,2024-04-21 10:30:00,21.2,-32.1,-6.2
3,2024-04-21 11:00:00,36.2,-26.0,-1.7
3,2024-04-21 11:30:00,44.9,-5.4,-0.6
3,2024-04-21 12:00:00,40.8,-12.6,6.8
3,2024-04-21 12:30:00,34.7,-9.9,-3.6
3,2024-04-21 13:00:00,59.4,-4.0,-5.7
3,2024-04-21 14:00:00,56.9,-6.5,-10.8
3,2024-04-21 14:30:00,59.2,-16.7,-5.1
3,2024-04-21 15:00:00,61.3,-14.8,-10.6
3,2024-04-21 15:30:00,57.7,-14.6,-6.6
3,2024-04-21 16:00:00,52.7,-22.1,5.7
3,2024-04-21 16:30:00,61.5,-21.0,-9.7
3,2024-04-21 17:30:00,52.8,-25.5,-12.8
3,2024-04-21 18:00:00,50.0,-23.1,7.5
3,2024-04-21 18:30:00,61.6,-20.4,11.9
3,2024-04-21 19:00:00,52.1,-17.9,-1.1
3,2024-04-21 19:30:00,62.8,-21.3,4.8
3,2024-04-21 20:00:00,51.5,-26.2,5.9
3,2024-04-21 20:30:00,59.3,-4.8,17.9
3,2024-04-21 21:30:00,59.9,0.5,-8.4
3,2024-04-21 22:00:00,49.5,1.2,17.0
3,2024-04-21 22:30:00,42.0,-13.5,2.1
3,2024-04-21 23:00:00,48.5,-21.7,-8.0
3,2024-04-22 04:30:00,55.3,-19.1,5.2
3,2024-04-22 05:00:00,54.4,-12.5,-2.1
3,2024-04-22 05:30:00,61.1,-17.4,5.0
3,2024-04-22 06:00:00,46.2,-4.2,1.3
3,2024-04-22 06:30:00,52.2,-9.2,5.2
3,2024-04-22 07:00:00,44.5,-21.4,-4.9
3,2024-04-22 07:30:00,41.1,-9.2,-8.7
3,2024-04-22 08:00:00,35.8,-7.6,-0.3
3,2024-04-22 08:30:00,52.8,-8.1,-13.8
3,2024-04-22 09:00:00,32.0,-7.9,-7.5
3,2024-04-22 09:30:00,33.7,-16.2,-5.9
3,2024-04-22 10:00:00,41.1,-20.7,7.6
3,2024-04-22 10:30:00,32.8,-13.6,-4.6
3,2024-04-22 11:00:00,37.2,-10.3,-9.1
3,2024-04-22 11:30:00,41.6,-21.9,0.6
3,2024-04-22 12:00:00,37.7,-21.5,-7.0
3,2024-04-22 12:30:00,62.2,-31.0,-3.5
3,2024-04-22 13:00:00,57.6,-26.3,-3.3
3,2024-04-22 13:30:00,45.6,-15.7,0.9
3,2024-04-22 14:00:00,57.0,-26.6,-4.8
3,2024-04-22 14:30:00,58.7,-30.9,-0.5
3,2024-04-22 15:00:00,58.5,-30.7,-1.9
3,2024-04-22 15:30:00,38.5,-21.4,15.9
3,2024-04-22 16:00:00,47.7,-31.7,-13.5
3,2024-04-22 16:30:00,43.9,-26.2,-1.2
3,2024-04-22 17:00:00,48.6,-35.8,4.7
3,2024-04-22 17:30:00,54.7,-24.9,3.6
3,2024-04-22 18:00:00,46.2,-18.8,7.2
3,2024-04-22 18:30:00,29.1,-19.7,4.9
3,2024-04-22 19:00:00,48.4,-36.6,9.9
3,2024-04-22 19:30:00,53.4,-35.4,-11.1
3,2024-04-22 20:30:00,52.0,-39.9,1.1
3,2024-04-22 21:00:00,50.1,-40.0,2.3
3,2024-04-22 21:30:00,47.9,-34.2,-4.4
3,2024-04-22 22:00:00,53.0,-33.5,-3.3
3,2024-04-22 22:30:00,55.1,-32.0,11.9
3,2024-04-22 23:00:00,52.5,-37.3,-1.0
3,2024-04-22 23:30:00,59.5,-36.6,-2.5
3,2024-04-23 00:00:00,55.3,-45.0,0.9
3,2024-04-23 00:00:00,55.3,-45.0,0.9
3,2024-04-23 00:30:00,45.6,-35.3,-5.2
3,2024-04-23 01:00:00,40.5,-43.5,5.5
3,2024-04-23 01:30:00,41.9,-40.7,-2.9
3,2024-04-23 02:00:00,41.4,-39.5,-4.4
3,2024-04-23 02:30:00,46.6,-43.8,-1.9
3,2024-04-23 03:00:00,43.6,-37.3,-0.8
3,2024-04-23 03:30:00,42.2,-35.1,6.8
3,2024-04-23 04:00:00,35.8,-29.9,6.0
3,2024-04-23 04:30:00,32.9,-31.6,-2.1
3,2024-04-23 05:00:00,29.2,-26.5,-18.0
3,2024-04-23 05:30:00,20.0,-28.9,-3.3
3,2024-04-23 06:00:00,18.7,-26.4,1.4
3,2024-04-23 06:30:00,18.4,-34.9,-3.2
3,2024-04-23 07:00:00,5.3,-21.8,-1.0
3,2024-04-23 07:30:00,5.6,-17.7,-11.1
3,2024-04-23 08:00:00,5.3,-12.8,0.0
3,2024-04-23 08:30:00,13.1,-21.7,-8.1
3,2024-04-23 09:00:00,8.0,-18.4,-2.3
3,2024-04-23 09:30:00,13.7,-24.0,-6.3
3,2024-04-23 10:00:00,14.1,-8.7,-5.7
3,2024-04-23 10:30:00,10.9,-7.2,-6.9
3,2024-04-23 11:00:00,3.2,-16.8,-2.9
3,2024-04-23 11:30:00,11.8,-7.7,0.2
3,2024-04-23 12:00:00,8.9,-11.2,-0.6
3,2024-04-23 12:30:00,11.8,-6.0,-14.6
3,2024-04-23 13:00:00,10.3,-9.7,2.9
3,2024-04-23 13:30:00,9.2,-15.9,6.6
3,2024-04-23 14:00:00,1.0,-13.5,-3.1
3,2024-04-23 14:30:00,-2.2,-22.5,-9.7
3,2024-04-23 15:00:00,3.8,-20.7,-5.8
3,2024-04-23 15:30:00,10.3,-13.0,-6.5
3,2024-04-23 16:00:00,-2.7,-22.0,-13.1
3,2024-04-23 16:30:00,-7.0,-21.7,-7.9
3,2024-04-23 17:00:00,7.5,-26.7,-8.9
3,2024-04-23 17:30:00,-3.3,-24.6,0.9
3,2024-04-23 18:00:00,11.8,-19.4,-10.7
3,2024-04-23 18:30:00,0.1,-16.6,-0.7
3,2024-04-23 19:30:00,4.5,-35.0,-0.3
3,2024-04-23 20:00:00,8.0,-31.8,-5.0
3,2024-04-23 20:30:00,10.0,-40.6,-0.8
3,2024-04-23 21:00:00,18.9,-40.4,0.2
3,2024-04-23 21:30:00,20.3,-37.2,1.3
3,2024-04-23 22:00:00,31.0,-35.9,-5.5
3,2024-04-23 22:30:00,40.5,-36.4,-7.5
3,2024-04-23 23:00:00,29.4,-31.2,6.4
3,2024-04-23 23:30:00,47.4,-38.1,5.5
3,2024-04-24 00:00:00,38.0,-28.6,-9.5
3,2024-04-24 00:30:00,40.3,-31.6,-6.7
3,2024-04-24 01:00:00,45.2,-34.4,0.2
3,2024-04-24 01:30:00,24.6,-33.6,4.1
3,2024-04-24 02:00:00,37.4,-36.0,0.3
3,2024-04-24 02:30:00,32.6,-21.2,10.6
3,2024-04-24 03:00:00,20.1,-22.7,-4.3
3,2024-04-24 03:30:00,23.9,-29.8,-6.0
3,2024-04-24 04:00:00,27.0,-25.5,0.3
3,2024-04-24 04:30:00,19.5,-25.6,-12.3
3,2024-04-24 05:00:00,12.6,-25.2,1.1
3,2024-04-24 05:30:00,11.3,-16.3,-4.8
3,2024-04-24 06:00:00,19.4,-6.0,-4.4
3,2024-04-24 06:30:00,14.2,-6.7,0.7
3,2024-04-24 07:00:00,17.6,-9.2,0.0
3,2024-04-24 07:30:00,15.9,-4.9,-7.2
3,2024-04-24 08:00:00,13.9,-10.2,-5.1
3,2024-04-24 08:30:00,13.4,7.0,-6.1
3,2024-04-24 09:00:00,19.9,9.9,-1.9
3,2024-04-24 09:30:00,18.4,0.2,-2.7
3,2024-04-24 10:00:00,24.2,7.4,-0.5
3,2024-04-24 10:30:00,29.8,4.2,-6.0
3,2024-04-24 11:00:00,24.7,2.2,-4.2
3,2024-04-24 11:30:00,26.4,11.2,-1.9
3,2024-04-24 12:00:00,36.9,-3.6,-8.9
3,2024-04-24 12:30:00,29.2,-4.6,3.1
3,2024-04-24 13:00:00,41.4,6.1,1.6
3,2024-04-24 13:30:00,34.5,6.0,-7.2
3,2024-04-24 14:00:00,40.6,0.2,0.3
3,2024-04-24 14:30:00,29.1,-1.2,-1.3
3,2024-04-24 15:00:00,37.4,-10.0,-1.4
3,2024-04-24 15:30:00,38.8,-4.5,-3.6
3,2024-04-24 16:00:00,40.3,-1.7,-1.6
3,2024-04-24 16:30:00,41.5,0.0,0.2
3,2024-04-24 17:00:00,38.9,-5.8,-8.0
3,2024-04-24 17:30:00,39.9,-3.1,-2.8
3,2024-04-24 18:00:00,39.2,-11.6,4.2
3,2024-04-24 18:30:00,46.6,-13.1,-5.6
3,2024-04-24 19:00:00,45.6,-14.0,-1.2
3,2024-04-24 19:30:00,44.1,-17.6,2.3
3,2024-04-24 20:00:00,45.0,-19.5,-5.5
3,2024-04-24 20:30:00,51.6,-22.4,-4.4
3,2024-04-24 21:00:00,51.3,-11.5,-3.3
3,2024-04-24 21:30:00,54.4,-14.1,-1.3
3,2024-04-24 22:00:00,37.8,-9.2,1.1
3,2024-04-24 22:30:00,29.3,-26.3,-2.5
3,2024-04-24 23:00:00,24.9,-25.9,-2.8
3,2024-04-24 23:30:00,22.0,-43.3,4.6
3,2024-04-25 00:00:00,4.4,-22.9,4.9
3,2024-04-25 00:30:00,12.0,-26.1,-9.0
3,2024-04-25 01:00:00,4.5,-13.9,-5.1
3,2024-04-25 01:30:00,20.6,-18.6,-5.3
3,2024-04-25 02:00:00,19.1,-21.9,-9.4
3,2024-04-25 02:30:00,13.8,-30.8,-2.4
3,2024-04-25 03:00:00,18.5,-20.0,-2.0
3,2024-04-25 03:30:00,26.6,-36.1,-0.8
3,2024-04-25 04:00:00,23.0,-19.6,2.4
3,2024-04-25 04:30:00,17.5,-13.2,3.1
3,2024-04-25 05:00:00,14.1,-14.8,-4.3
3,2024-04-25 05:30:00,18.5,-13.1,-5.9
3,2024-04-25 06:00:00,16.1,-28.8,-1.8
3,2024-04-25 06:30:00,11.0,-26.2,0.6
3,2024-04-25 07:00:00,11.4,-24.6,-8.6
3,2024-04-25 07:30:00,21.5,-13.9,-2.5
3,2024-04-25 08:00:00,8.7,-12.7,3.7
3,2024-04-25 08:30:00,12.3,-5.4,-4.0
3,2024-04-25 09:00:00,14.4,-16.5,-5.5
3,2024-04-25 09:30:00,17.9,-4.2,1.1
3,2024-04-25 10:00:00,12.9,-20.8,3.2
3,2024-04-25 10:30:00,25.2,-26.3,-2.5
3,2024-04-25 11:00:00,22.9,-14.7,-6.9
3,2024-04-25 11:30:00,15.6,-8.8,-4.0
3,2024-04-25 12:00:00,25.9,-4.0,-7.6
3,2024-04-25 12:30:00,21.4,-8.6,-5.9
3,2024-04-25 13:00:00,35.5,-6.5,-0.3
3,2024-04-25 13:30:00,26.9,-11.7,5.6
3,2024-04-25 14:00:00,22.0,-17.8,-2.7
3,2024-04-25 14:30:00,39.6,-10.1,-12.6
3,2024-04-25 15:00:00,38.8,-12.2,-3.1
3,2024-04-25 15:30:00,25.1,-17.7,-1.9
3,2024-04-25 16:00:00,36.9,-4.1,-7.9
3,2024-04-25 16:30:00,32.2,-15.0,-4.2
3,2024-04-25 17:00:00,39.0,-7.5,-6.1
3,2024-04-25 17:30:00,32.8,-15.5,7.9
3,2024-04-25 18:00:00,39.1,-11.0,3.1
3,2024-04-25 18:30:00,34.3,-18.0,2.3
3,2024-04-25 19:00:00,39.0,-7.5,-0.8
3,2024-04-25 19:30:00,37.5,-12.8,-6.8
3,2024-04-25 20:00:00,41.4,-21.2,-1.5
3,2024-04-25 20:30:00,48.7,-20.3,-1.0
3,2024-04-25 21:00:00,39.7,-26.3,-3.2
3,2024-04-25 21:30:00,41.3,-18.7,-1.6
3,2024-04-25 22:00:00,55.9,-14.7,4.1
3,2024-04-25 22:30:00,48.6,-15.4,11.6
3,2024-04-25 23:00:00,53.1,-27.5,3.0
3,2024-04-25 23:30:00,47.1,-23.1,5.6
3,2024-04-26 00:00:00,34.9,-21.8,-4.8
3,2024-04-26 00:30:00,33.5,-20.9,1.4
3,2024-04-26 01:00:00,29.6,-13.4,-9.3
3,2024-04-26 01:30:00,37.3,-8.8,-0.5
3,2024-04-26 02:00:00,40.3,12.6,-4.3
3,2024-04-26 02:30:00,36.5,1.6,-12.4
3,2024-04-26 03:00:00,30.3,4.5,1.7
3,2024-04-26 03:30:00,24.6,6.6,-2.3
3,2024-04-26 04:00:00,21.9,5.0,-1.6
3,2024-04-26 04:30:00,23.6,0.1,3.7
3,2024-04-26 05:00:00,14.3,-0.2,-10.9
3,2024-04-26 05:30:00,16.0,-5.0,-0.6
3,2024-04-26 06:00:00,22.2,3.9,-7.7
3,2024-04-26 06:30:00,16.0,-5.2,-4.0
3,2024-04-26 07:00:00,2.2,-12.0,-14.0
3,2024-04-26 07:30:00,6.3,4.3,-7.7
3,2024-04-26 08:00:00,-2.6,-11.0,3.0
3,2024-04-26 08:30:00,10.5,1.1,2.1
3,2024-04-26 09:00:00,9.3,-2.8,2.6
3,2024-04-26 09:30:00,-1.2,-5.2,0.1
3,2024-04-26 10:00:00,4.9,-4.7,2.3
3,2024-04-26 10:30:00,0.4,-6.9,-13.6
3,2024-04-26 11:00:00,8.3,-20.8,-13.2
3,2024-04-26 11:30:00,2.1,0.0,0.9
3,2024-04-26 12:00:00,4.2,-7.5,0.8
3,2024-04-26 12:30:00,-1.2,-8.5,6.1
3,2024-04-26 13:00:00,5.3,-3.4,-5.1
3,2024-04-26 13:30:00,-2.6,-11.1,-14.7
3,2024-04-26 14:00:00,13.4,-18.4,-10.0
3,2024-04-26 14:30:00,4.8,-14.0,-4.3
3,2024-04-26 15:00:00,1.4,-11.5,-6.3
3,2024-04-26 15:30:00,20.5,-8.9,10.1
3,2024-04-26 16:00:00,18.8,-1.6,-19.0
3,2024-04-26 16:30:00,34.4,-0.1,1.9
3,2024-04-26 17:00:00,30.7,-9.5,-3.1
3,2024-04-26 17:30:00,20.3,-3.8,-4.0
3,2024-04-26 18:00:00,20.9,-15.7,-0.8
3,2024-04-26 18:30:00,29.9,-7.9,2.3
3,2024-04-26 19:00:00,33.2,-20.9,1.1
